   2.7000000000000000e+01	   1.2745758775780628e+02	   3.6629184353415383e+01	  -4.0024592704705925e-01	
   2.8000000000000000e+01	   1.2745758858750466e+02	   3.6629183914626140e+01	  -4.0024592704705925e-01	
   2.9000000000000000e+01	   1.2745758941720304e+02	   3.6629183475836903e+01	  -4.0024592704705925e-01	
   3.0000000000000000e+01	   1.2745759024690142e+02	   3.6629183037047660e+01	  -4.0024592704705925e-01	
   3.1000000000000000e+01	   1.2745759107659980e+02	   3.6629182598258424e+01	  -4.0024592704705925e-01	
   3.2000000000000000e+01	   1.2745759190629816e+02	   3.6629182159469188e+01	  -4.0024592704705925e-01	
   3.3000000000000000e+01	   1.2745759273599654e+02	   3.6629181720679945e+01	  -4.0024592704705925e-01	
   3.4000000000000000e+01	   1.2745759356569492e+02	   3.6629181281890709e+01	  -4.0024592704705925e-01	
   3.5000000000000000e+01	   1.2745759439539330e+02	   3.6629180843101466e+01	  -4.0024592704705925e-01	
   3.6000000000000000e+01	   1.2745759522509167e+02	   3.6629180404312230e+01	  -4.0024592704705925e-01	
   3.7000000000000000e+01	   1.2745759605479005e+02	   3.6629179965522987e+01	  -4.0024592704705925e-01	
   3.8000000000000000e+01	   1.2745759688448842e+02	   3.6629179526733751e+01	  -4.0024592704705925e-01	
   3.9000000000000000e+01	   1.2745759771418680e+02	   3.6629179087944514e+01	  -4.0024592704705925e-01	
   4.0000000000000000e+01	   1.2745759854388518e+02	   3.6629178649155271e+01	  -4.0024592704705925e-01	
   4.1000000000000000e+01	   1.2745759937358355e+02	   3.6629178210366035e+01	  -4.0024592704705925e-01	
   4.2000000000000000e+01	   1.2745760020328193e+02	   3.6629177771576792e+01	  -4.0024592704705925e-01	
   4.3000000000000000e+01	   1.2745760103298031e+02	   3.6629177332787556e+01	  -4.0024592704705925e-01	
   4.4000000000000000e+01	   1.2745760186267869e+02	   3.6629176893998313e+01	  -4.0024592704705925e-01	
   4.5000000000000000e+01	   1.2745760269237705e+02	   3.6629176455209077e+01	  -4.0024592704705925e-01	
   4.6000000000000000e+01	   1.2745760352207543e+02	   3.6629176016419841e+01	  -4.0024592704705925e-01	
   4.7000000000000000e+01	   1.2745760435177381e+02	   3.6629175577630598e+01	  -4.0024592704705925e-01	
   4.8000000000000000e+01	   1.2745760518147219e+02	   3.6629175138841362e+01	  -4.0024592704705925e-01	
   4.9000000000000000e+01	   1.2745760601117057e+02	   3.6629174700052118e+01	  -4.0024592704705925e-01	
   5.0000000000000000e+01	   1.2745760684086893e+02	   3.6629174261262882e+01	  -4.0024592704705925e-01	
   5.1000000000000000e+01	   1.2745760767056731e+02	   3.6629173822473639e+01	  -4.0024592704705925e-01	
   5.2000000000000000e+01	   1.2745760850026569e+02	   3.6629173383684403e+01	  -4.0024592704705925e-01	
   5.3000000000000000e+01	   1.2745760932996407e+02	   3.6629172944895167e+01	  -4.0024592704705925e-01	
   5.4000000000000000e+01	   1.2745761015966245e+02	   3.6629172506105924e+01	  -4.0024592704705925e-01	
   5.5000000000000000e+01	   1.2745761098936082e+02	   3.6629172067316688e+01	  -4.0024592704705925e-01	
   5.6000000000000000e+01	   1.2745761181905920e+02	   3.6629171628527445e+01	  -4.0024592704705925e-01	
   5.7000000000000000e+01	   1.2745761264875757e+02	   3.6629171189738209e+01	  -4.0024592704705925e-01	
   5.8000000000000000e+01	   1.2745761347845595e+02	   3.6629170750948965e+01	  -4.0024592704705925e-01	
   5.9000000000000000e+01	   1.2745761430815432e+02	   3.6629170312159729e+01	  -4.0024592704705925e-01	
   6.0000000000000000e+01	   1.2745761513785270e+02	   3.6629169873370493e+01	  -4.0024592704705925e-01	
   6.1000000000000000e+01	   1.2745761596755108e+02	   3.6629169434581250e+01	  -4.0024592704705925e-01	
   6.2000000000000000e+01	   1.2745761679724946e+02	   3.6629168995792014e+01	  -4.0024592704705925e-01	
   6.3000000000000000e+01	   1.2745761762694784e+02	   3.6629168557002771e+01	  -4.0024592704705925e-01	
   6.4000000000000000e+01	   1.2745761845664620e+02	   3.6629168118213535e+01	  -4.0024592704705925e-01	
   6.5000000000000000e+01	   1.2745761928634458e+02	   3.6629167679424292e+01	  -4.0024592704705925e-01	
   6.6000000000000000e+01	   1.2745762011604296e+02	   3.6629167240635056e+01	  -4.0024592704705925e-01	
   6.7000000000000000e+01	   1.2745762094574134e+02	   3.6629166801845820e+01	  -4.0024592704705925e-01	
   6.8000000000000000e+01	   1.2745762177543972e+02	   3.6629166363056576e+01	  -4.0024592704705925e-01	
   6.9000000000000000e+01	   1.2745762260513808e+02	   3.6629165924267340e+01	  -4.0024592704705925e-01	
   7.0000000000000000e+01	   1.2745762343483646e+02	   3.6629165485478097e+01	  -4.0024592704705925e-01	
   7.1000000000000000e+01	   1.2745762426453484e+02	   3.6629165046688861e+01	  -4.0024592704705925e-01	
   7.2000000000000000e+01	   1.2745762509423322e+02	   3.6629164607899618e+01	  -4.0024592704705925e-01	
   7.3000000000000000e+01	   1.2745762592393159e+02	   3.6629164169110382e+01	  -4.0024592704705925e-01	
   7.4000000000000000e+01	   1.2745762675362997e+02	   3.6629163730321146e+01	  -4.0024592704705925e-01	
   7.5000000000000000e+01	   1.2745762758332835e+02	   3.6629163291531903e+01	  -4.0024592704705925e-01	
   7.6000000000000000e+01	   1.2745762841302673e+02	   3.6629162852742667e+01	  -4.0024592704705925e-01	
   7.7000000000000000e+01	   1.2745762924272510e+02	   3.6629162413953424e+01	  -4.0024592704705925e-01	
   7.8000000000000000e+01	   1.2745763007242347e+02	   3.6629161975164187e+01	  -4.0024592704705925e-01	
   7.9000000000000000e+01	   1.2745763090212185e+02	   3.6629161536374944e+01	  -4.0024592704705925e-01	
   8.0000000000000000e+01	   1.2745763173182023e+02	   3.6629161097585708e+01	  -4.0024592704705925e-01	
   8.1000000000000000e+01	   1.2745763256151861e+02	   3.6629160658796465e+01	  -4.0024592704705925e-01	
   8.2000000000000000e+01	   1.2745763339121697e+02	   3.6629160220007229e+01	  -4.0024592704705925e-01	
   8.3000000000000000e+01	   1.2745763422091535e+02	   3.6629159781217993e+01	  -4.0024592704705925e-01	
   8.4000000000000000e+01	   1.2745763505061373e+02	   3.6629159342428750e+01	  -4.0024592704705925e-01	
   8.5000000000000000e+01	   1.2745763588031211e+02	   3.6629158903639514e+01	  -4.0024592704705925e-01	
   8.6000000000000000e+01	   1.2745763671001049e+02	   3.6629158464850271e+01	  -4.0024592704705925e-01	
   8.7000000000000000e+01	   1.2745763753970886e+02	   3.6629158026061035e+01	  -4.0024592704705925e-01	
   8.8000000000000000e+01	   1.2745763836940723e+02	   3.6629157587271791e+01	  -4.0024592704705925e-01	
   8.9000000000000000e+01	   1.2745763919910561e+02	   3.6629157148482555e+01	  -4.0024592704705925e-01	
   9.0000000000000000e+01	   1.2745764002880399e+02	   3.6629156709693319e+01	  -4.0024592704705925e-01	
   9.1000000000000000e+01	   1.2745764085850237e+02	   3.6629156270904076e+01	  -4.0024592704705925e-01	
   9.2000000000000000e+01	   1.2745764168820074e+02	   3.6629155832114840e+01	  -4.0024592704705925e-01	
   9.3000000000000000e+01	   1.2745764251789912e+02	   3.6629155393325597e+01	  -4.0024592704705925e-01	
   9.4000000000000000e+01	   1.2745764334759750e+02	   3.6629154954536361e+01	  -4.0024592704705925e-01	
   9.5000000000000000e+01	   1.2745764417729588e+02	   3.6629154515747118e+01	  -4.0024592704705925e-01	
   9.6000000000000000e+01	   1.2745764500699424e+02	   3.6629154076957882e+01	  -4.0024592704705925e-01	
   9.7000000000000000e+01	   1.2745764583669262e+02	   3.6629153638168646e+01	  -4.0024592704705925e-01	
   9.8000000000000000e+01	   1.2745764666639100e+02	   3.6629153199379402e+01	  -4.0024592704705925e-01	
   9.9000000000000000e+01	   1.2745764749608938e+02	   3.6629152760590166e+01	  -4.0024592704705925e-01	
   1.0000000000000000e+02	   1.2745764832578776e+02	   3.6629152321800923e+01	  -4.0024592704705925e-01	
   1.0100000000000000e+02	   1.2745764915548612e+02	   3.6629151883011687e+01	  -4.0024592704705925e-01	
   1.0200000000000000e+02	   1.2745764998518450e+02	   3.6629151444222444e+01	  -4.0024592704705925e-01	
   1.0300000000000000e+02	   1.2745765081488288e+02	   3.6629151005433208e+01	  -4.0024592704705925e-01	
   1.0400000000000000e+02	   1.2745765164458126e+02	   3.6629150566643972e+01	  -4.0024592704705925e-01	
   1.0500000000000000e+02	   1.2745765247427963e+02	   3.6629150127854729e+01	  -4.0024592704705925e-01	
   1.0600000000000000e+02	   1.2745765330397801e+02	   3.6629149689065493e+01	  -4.0024592704705925e-01	
   1.0700000000000000e+02	   1.2745765413367639e+02	   3.6629149250276249e+01	  -4.0024592704705925e-01	
   1.0800000000000000e+02	   1.2745765496337476e+02	   3.6629148811487013e+01	  -4.0024592704705925e-01	
   1.0900000000000000e+02	   1.2745765579307314e+02	   3.6629148372697770e+01	  -4.0024592704705925e-01	
   1.1000000000000000e+02	   1.2745765662277151e+02	   3.6629147933908534e+01	  -4.0024592704705925e-01	
   1.1100000000000000e+02	   1.2745765745246989e+02	   3.6629147495119298e+01	  -4.0024592704705925e-01	
   1.1200000000000000e+02	   1.2745765828216827e+02	   3.6629147056330055e+01	  -4.0024592704705925e-01	
   1.1300000000000000e+02	   1.2745765911186665e+02	   3.6629146617540819e+01	  -4.0024592704705925e-01	
   1.1400000000000000e+02	   1.2745765994156503e+02	   3.6629146178751576e+01	  -4.0024592704705925e-01	
   1.1500000000000000e+02	   1.2745766077126339e+02	   3.6629145739962340e+01	  -4.0024592704705925e-01	
   1.1600000000000000e+02	   1.2745766160096177e+02	   3.6629145301173097e+01	  -4.0024592704705925e-01	
   1.1700000000000000e+02	   1.2745766243066015e+02	   3.6629144862383860e+01	  -4.0024592704705925e-01	
   1.1800000000000000e+02	   1.2745766326035853e+02	   3.6629144423594624e+01	  -4.0024592704705925e-01	
   1.1900000000000000e+02	   1.2745766409005689e+02	   3.6629143984805381e+01	  -4.0024592704705925e-01	
   1.2000000000000000e+02	   1.2745766491975527e+02	   3.6629143546016145e+01	  -4.0024592704705925e-01	
   1.2100000000000000e+02	   1.2745766574945365e+02	   3.6629143107226902e+01	  -4.0024592704705925e-01	
   1.2200000000000000e+02	   1.2745766657915203e+02	   3.6629142668437666e+01	  -4.0024592704705925e-01	
   1.2300000000000000e+02	   1.2745766740885041e+02	   3.6629142229648423e+01	  -4.0024592704705925e-01	
   1.2400000000000000e+02	   1.2745766823854878e+02	   3.6629141790859187e+01	  -4.0024592704705925e-01	
   1.2500000000000000e+02	   1.2745766906824716e+02	   3.6629141352069951e+01	  -4.0024592704705925e-01	
   1.2600000000000000e+02	   1.2745766989794554e+02	   3.6629140913280708e+01	  -4.0024592704705925e-01	
   1.2700000000000000e+02	   1.2745767072764392e+02	   3.6629140474491471e+01	  -4.0024592704705925e-01	
   1.2800000000000000e+02	   1.2745767155734229e+02	   3.6629140035702228e+01	  -4.0024592704705925e-01	
   1.2900000000000000e+02	   1.2745767238704066e+02	   3.6629139596912992e+01	  -4.0024592704705925e-01	
   1.3000000000000000e+02	   1.2745767321673904e+02	   3.6629139158123749e+01	  -4.0024592704705925e-01	
   1.3100000000000000e+02	   1.2745767404643742e+02	   3.6629138719334513e+01	  -4.0024592704705925e-01	
   1.3200000000000000e+02	   1.2745767487613580e+02	   3.6629138280545270e+01	  -4.0024592704705925e-01	
   1.3300000000000000e+02	   1.2745767570583416e+02	   3.6629137841756034e+01	  -4.0024592704705925e-01	
   1.3400000000000000e+02	   1.2745767653553254e+02	   3.6629137402966798e+01	  -4.0024592704705925e-01	
   1.3500000000000000e+02	   1.2745767736523092e+02	   3.6629136964177555e+01	  -4.0024592704705925e-01	
   1.3600000000000000e+02	   1.2745767819492930e+02	   3.6629136525388319e+01	  -4.0024592704705925e-01	
   1.3700000000000000e+02	   1.2745767902462768e+02	   3.6629136086599075e+01	  -4.0024592704705925e-01	
   1.3800000000000000e+02	   1.2745767985432605e+02	   3.6629135647809839e+01	  -4.0024592704705925e-01	
   1.3900000000000000e+02	   1.2745768068402442e+02	   3.6629135209020596e+01	  -4.0024592704705925e-01	
   1.4000000000000000e+02	   1.2745768151372280e+02	   3.6629134770231360e+01	  -4.0024592704705925e-01	
   1.4100000000000000e+02	   1.2745768234342118e+02	   3.6629134331442124e+01	  -4.0024592704705925e-01	
   1.4200000000000000e+02	   1.2745768317311955e+02	   3.6629133892652881e+01	  -4.0024592704705925e-01	
   1.4300000000000000e+02	   1.2745768400281793e+02	   3.6629133453863645e+01	  -4.0024592704705925e-01	
   1.4400000000000000e+02	   1.2745768483251631e+02	   3.6629133015074402e+01	  -4.0024592704705925e-01	
   1.4500000000000000e+02	   1.2745768566221469e+02	   3.6629132576285166e+01	  -4.0024592704705925e-01	
   1.4600000000000000e+02	   1.2745768649191307e+02	   3.6629132137495922e+01	  -4.0024592704705925e-01	
   1.4700000000000000e+02	   1.2745768732161143e+02	   3.6629131698706686e+01	  -4.0024592704705930e-01	
   1.4800000000000000e+02	   1.2745768815130981e+02	   3.6629131259917450e+01	  -4.0024592704705930e-01	
   1.4900000000000000e+02	   1.2745768898100819e+02	   3.6629130821128207e+01	  -4.0024592704705930e-01	
   1.5000000000000000e+02	   1.2745768981070657e+02	   3.6629130382338971e+01	  -4.0024592704705930e-01	
   1.5100000000000000e+02	   1.2745769064040495e+02	   3.6629129943549728e+01	  -4.0024592704705930e-01	
   1.5200000000000000e+02	   1.2745769147010331e+02	   3.6629129504760492e+01	  -4.0024592704705930e-01	
   1.5300000000000000e+02	   1.2745769229980169e+02	   3.6629129065971249e+01	  -4.0024592704705936e-01	
   1.5400000000000000e+02	   1.2745769312950007e+02	   3.6629128627182013e+01	  -4.0024592704705936e-01	
   1.5500000000000000e+02	   1.2745769395919845e+02	   3.6629128188392777e+01	  -4.0024592704705936e-01	
   1.5600000000000000e+02	   1.2745769478889682e+02	   3.6629127749603533e+01	  -4.0024592704705936e-01	
   1.5700000000000000e+02	   1.2745769561859520e+02	   3.6629127310814297e+01	  -4.0024592704705936e-01	
   1.5800000000000000e+02	   1.2745769644829358e+02	   3.6629126872025054e+01	  -4.0024592704705936e-01	
   1.5900000000000000e+02	   1.2745769727799195e+02	   3.6629126433235818e+01	  -4.0024592704705936e-01	
   1.6000000000000000e+02	   1.2745769810769033e+02	   3.6629125994446575e+01	  -4.0024592704705936e-01	
   1.6100000000000000e+02	   1.2745769893738870e+02	   3.6629125555657339e+01	  -4.0024592704705936e-01	
   1.6200000000000000e+02	   1.2745769976708708e+02	   3.6629125116868103e+01	  -4.0024592704705936e-01	
   1.6300000000000000e+02	   1.2745770059678546e+02	   3.6629124678078860e+01	  -4.0024592704705936e-01	
   1.6400000000000000e+02	   1.2745770142648384e+02	   3.6629124239289624e+01	  -4.0024592704705936e-01	
   1.6500000000000000e+02	   1.2745770225618222e+02	   3.6629123800500381e+01	  -4.0024592704705936e-01	
   1.6600000000000000e+02	   1.2745770308588058e+02	   3.6629123361711144e+01	  -4.0024592704705936e-01	
   1.6700000000000000e+02	   1.2745770391557896e+02	   3.6629122922921901e+01	  -4.0024592704705936e-01	
   1.6800000000000000e+02	   1.2745770474527734e+02	   3.6629122484132665e+01	  -4.0024592704705936e-01	
   1.6900000000000000e+02	   1.2745770557497572e+02	   3.6629122045343429e+01	  -4.0024592704705936e-01	
   1.7000000000000000e+02	   1.2745770640467408e+02	   3.6629121606554186e+01	  -4.0024592704705936e-01	
   1.7100000000000000e+02	   1.2745770723437246e+02	   3.6629121167764950e+01	  -4.0024592704705936e-01	
   1.7200000000000000e+02	   1.2745770806407084e+02	   3.6629120728975707e+01	  -4.0024592704705936e-01	
   1.7300000000000000e+02	   1.2745770889376922e+02	   3.6629120290186471e+01	  -4.0024592704705936e-01	
   1.7400000000000000e+02	   1.2745770972346760e+02	   3.6629119851397228e+01	  -4.0024592704705936e-01	
   1.7500000000000000e+02	   1.2745771055316597e+02	   3.6629119412607992e+01	  -4.0024592704705936e-01	
   1.7600000000000000e+02	   1.2745771138286435e+02	   3.6629118973818748e+01	  -4.0024592704705936e-01	
   1.7700000000000000e+02	   1.2745771221256273e+02	   3.6629118535029512e+01	  -4.0024592704705936e-01	
   1.7800000000000000e+02	   1.2745771304226110e+02	   3.6629118096240276e+01	  -4.0024592704705947e-01	
   1.7900000000000000e+02	   1.2745771387195947e+02	   3.6629117657451033e+01	  -4.0024592704705947e-01	
   1.8000000000000000e+02	   1.2745771470165785e+02	   3.6629117218661797e+01	  -4.0024592704705947e-01	
   1.8100000000000000e+02	   1.2745771553135623e+02	   3.6629116779872554e+01	  -4.0024592704705947e-01	
   1.8200000000000000e+02	   1.2745771636105461e+02	   3.6629116341083318e+01	  -4.0024592704705947e-01	
   1.8300000000000000e+02	   1.2745771719075299e+02	   3.6629115902294075e+01	  -4.0024592704705936e-01	
   1.8400000000000000e+02	   1.2745771802045135e+02	   3.6629115463504839e+01	  -4.0024592704705947e-01	
   1.8500000000000000e+02	   1.2745771885014973e+02	   3.6629115024715603e+01	  -4.0024592704705947e-01	
   1.8600000000000000e+02	   1.2745771967984811e+02	   3.6629114585926359e+01	  -4.0024592704705947e-01	
   1.8700000000000000e+02	   1.2745772050954649e+02	   3.6629114147137123e+01	  -4.0024592704705947e-01	
   1.8800000000000000e+02	   1.2745772133924487e+02	   3.6629113708347880e+01	  -4.0024592704705947e-01	
   1.8900000000000000e+02	   1.2745772216894323e+02	   3.6629113269558644e+01	  -4.0024592704705947e-01	
   1.9000000000000000e+02	   1.2745772299864161e+02	   3.6629112830769401e+01	  -4.0024592704705947e-01	
   1.9100000000000000e+02	   1.2745772382833999e+02	   3.6629112391980165e+01	  -4.0024592704705947e-01	
   1.9200000000000000e+02	   1.2745772465803837e+02	   3.6629111953190929e+01	  -4.0024592704705947e-01	
   1.9300000000000000e+02	   1.2745772548773674e+02	   3.6629111514401686e+01	  -4.0024592704705947e-01	
   1.9400000000000000e+02	   1.2745772631743512e+02	   3.6629111075612450e+01	  -4.0024592704705947e-01	
   1.9500000000000000e+02	   1.2745772714713350e+02	   3.6629110636823206e+01	  -4.0024592704705947e-01	
   1.9600000000000000e+02	   1.2745772797683188e+02	   3.6629110198033970e+01	  -4.0024592704705947e-01	
   1.9700000000000000e+02	   1.2745772880653026e+02	   3.6629109759244727e+01	  -4.0024592704705947e-01	
   1.9800000000000000e+02	   1.2745772963622862e+02	   3.6629109320455491e+01	  -4.0024592704705947e-01	
   1.9900000000000000e+02	   1.2745773046592700e+02	   3.6629108881666255e+01	  -4.0024592704705947e-01	
   2.0000000000000000e+02	   1.2745773129562538e+02	   3.6629108442877012e+01	  -4.0024592704705947e-01	
   2.0100000000000000e+02	   1.2745773212532376e+02	   3.6629108004087776e+01	  -4.0024592704705947e-01	
   2.0200000000000000e+02	   1.2745773295502214e+02	   3.6629107565298533e+01	  -4.0024592704705947e-01	
   2.0300000000000000e+02	   1.2745773378472050e+02	   3.6629107126509297e+01	  -4.0024592704705947e-01	
   2.0400000000000000e+02	   1.2745773461441888e+02	   3.6629106687720054e+01	  -4.0024592704705947e-01	
   2.0500000000000000e+02	   1.2745773544411726e+02	   3.6629106248930817e+01	  -4.0024592704705947e-01	
   2.0600000000000000e+02	   1.2745773627381564e+02	   3.6629105810141581e+01	  -4.0024592704705947e-01	
   2.0700000000000000e+02	   1.2745773710351401e+02	   3.6629105371352338e+01	  -4.0024592704705947e-01	
   2.0800000000000000e+02	   1.2745773793321239e+02	   3.6629104932563102e+01	  -4.0024592704705947e-01	
   2.0900000000000000e+02	   1.2745773876291076e+02	   3.6629104493773859e+01	  -4.0024592704705936e-01	
   2.1000000000000000e+02	   1.2745773959260914e+02	   3.6629104054984623e+01	  -4.0024592704705936e-01	
   2.1100000000000000e+02	   1.2745774042230752e+02	   3.6629103616195380e+01	  -4.0024592704705936e-01	
   2.1200000000000000e+02	   1.2745774125200589e+02	   3.6629103177406144e+01	  -4.0024592704705936e-01	
   2.1300000000000000e+02	   1.2745774208170427e+02	   3.6629102738616908e+01	  -4.0024592704705936e-01	
   2.1400000000000000e+02	   1.2745774291140265e+02	   3.6629102299827665e+01	  -4.0024592704705936e-01	
   2.1500000000000000e+02	   1.2745774374110103e+02	   3.6629101861038428e+01	  -4.0024592704705936e-01	
   2.1600000000000000e+02	   1.2745774457079939e+02	   3.6629101422249185e+01	  -4.0024592704705936e-01	
   2.1700000000000000e+02	   1.2745774540049777e+02	   3.6629100983459949e+01	  -4.0024592704705930e-01	
   2.1800000000000000e+02	   1.2745774623019615e+02	   3.6629100544670706e+01	  -4.0024592704705930e-01	
   2.1900000000000000e+02	   1.2745774705989453e+02	   3.6629100105881470e+01	  -4.0024592704705930e-01	
   2.2000000000000000e+02	   1.2745774788959291e+02	   3.6629099667092234e+01	  -4.0024592704705930e-01	
   2.2100000000000000e+02	   1.2745774871929127e+02	   3.6629099228302991e+01	  -4.0024592704705930e-01	
   2.2200000000000000e+02	   1.2745774954898965e+02	   3.6629098789513755e+01	  -4.0024592704705925e-01	
   2.2300000000000000e+02	   1.2745775037868803e+02	   3.6629098350724512e+01	  -4.0024592704705930e-01	
   2.2400000000000000e+02	   1.2745775120838641e+02	   3.6629097911935276e+01	  -4.0024592704705925e-01	
   2.2500000000000000e+02	   1.2745775203808479e+02	   3.6629097473146032e+01	  -4.0024592704705925e-01	
   2.2600000000000000e+02	   1.2745775286778316e+02	   3.6629097034356796e+01	  -4.0024592704705925e-01	
   2.2700000000000000e+02	   1.2745775369748154e+02	   3.6629096595567553e+01	  -4.0024592704705925e-01	
   2.2800000000000000e+02	   1.2745775452717992e+02	   3.6629096156778317e+01	  -4.0024592704705925e-01	
   2.2900000000000000e+02	   1.2745775535687829e+02	   3.6629095717989081e+01	  -4.0024592704705925e-01	
   2.3000000000000000e+02	   1.2745775618657666e+02	   3.6629095279199838e+01	  -4.0024592704705925e-01	
   2.3100000000000000e+02	   1.2745775701627504e+02	   3.6629094840410602e+01	  -4.0024592704705925e-01	
   2.3200000000000000e+02	   1.2745775784597342e+02	   3.6629094401621359e+01	  -4.0024592704705925e-01	
   2.3300000000000000e+02	   1.2745775867567180e+02	   3.6629093962832123e+01	  -4.0024592704705925e-01	
   2.3400000000000000e+02	   1.2745775950537018e+02	   3.6629093524042879e+01	  -4.0024592704705925e-01	
   2.3500000000000000e+02	   1.2745776033506854e+02	   3.6629093085253643e+01	  -4.0024592704705925e-01	
   2.3600000000000000e+02	   1.2745776116476692e+02	   3.6629092646464407e+01	  -4.0024592704705925e-01	
   2.3700000000000000e+02	   1.2745776199446530e+02	   3.6629092207675164e+01	  -4.0024592704705925e-01	
   2.3800000000000000e+02	   1.2745776282416368e+02	   3.6629091768885928e+01	  -4.0024592704705925e-01	
   2.3900000000000000e+02	   1.2745776365386206e+02	   3.6629091330096685e+01	  -4.0024592704705925e-01	
   2.4000000000000000e+02	   1.2745776448356042e+02	   3.6629090891307449e+01	  -4.0024592704705925e-01	
   2.4100000000000000e+02	   1.2745776531325880e+02	   3.6629090452518206e+01	  -4.0024592704705925e-01	
   2.4200000000000000e+02	   1.2745776614295718e+02	   3.6629090013728970e+01	  -4.0024592704705925e-01	
   2.4300000000000000e+02	   1.2745776697265556e+02	   3.6629089574939734e+01	  -4.0024592704705925e-01	
   2.4400000000000000e+02	   1.2745776780235393e+02	   3.6629089136150490e+01	  -4.0024592704705925e-01	
   2.4500000000000000e+02	   1.2745776863205231e+02	   3.6629088697361254e+01	  -4.0024592704705925e-01	
   2.4600000000000000e+02	   1.2745776946175069e+02	   3.6629088258572011e+01	  -4.0024592704705925e-01	
   2.4700000000000000e+02	   1.2745777029144907e+02	   3.6629087819782775e+01	  -4.0024592704705925e-01	
   2.4800000000000000e+02	   1.2745777112114745e+02	   3.6629087380993532e+01	  -4.0024592704705925e-01	
   2.4900000000000000e+02	   1.2745777195084581e+02	   3.6629086942204296e+01	  -4.0024592704705925e-01	
   2.5000000000000000e+02	   1.2745777278054419e+02	   3.6629086503415060e+01	  -4.0024592704705925e-01	
   2.5100000000000000e+02	   1.2745777361024257e+02	   3.6629086064625817e+01	  -4.0024592704705925e-01	
   2.5200000000000000e+02	   1.2745777443994095e+02	   3.6629085625836581e+01	  -4.0024592704705925e-01	
   2.5300000000000000e+02	   1.2745777526963931e+02	   3.6629085187047338e+01	  -4.0024592704705925e-01	
   2.5400000000000000e+02	   1.2745777609933769e+02	   3.6629084748258101e+01	  -4.0024592704705925e-01	
   2.5500000000000000e+02	   1.2745777692903607e+02	   3.6629084309468858e+01	  -4.0024592704705925e-01	
   2.5600000000000000e+02	   1.2745777775873445e+02	   3.6629083870679622e+01	  -4.0024592704705925e-01	
   2.5700000000000000e+02	   1.2745777858843283e+02	   3.6629083431890386e+01	  -4.0024592704705925e-01	
   2.5800000000000000e+02	   1.2745777941813120e+02	   3.6629082993101143e+01	  -4.0024592704705925e-01	
   2.5900000000000000e+02	   1.2745778024782958e+02	   3.6629082554311907e+01	  -4.0024592704705925e-01	
